Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,439.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,499.0,28 Seats available,3.6,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Yolo Bus,A/C Sleeper (2+1),22:19,05:43,07h 24m,550.0,21 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - BDN0064,Ordinary Non AC Seater 2+3,01:30,07:30,06h 00m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0035,Ordinary Non AC Seater 2+3,02:30,08:45,06h 15m,368.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0026,Ordinary Non AC Seater 2+3,03:30,10:00,06h 30m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0023,Ordinary Non AC Seater 2+3,04:00,10:00,06h 00m,403.0,52 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - ATR0119,Ordinary Non AC Seater 2+3,05:30,11:20,05h 50m,342.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BLY0065,Ordinary Non AC Seater 2+3,12:30,17:30,05h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - RKD0055,Ordinary Non AC Seater 2+3,13:31,19:31,06h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0070,Ordinary Non AC Seater 2+3,14:00,19:00,05h 00m,323.0,52 Seats available,3.1,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0049,Janrath AC Seater 2+3,17:00,22:30,05h 30m,417.0,47 Seats available,2.1,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05,05:00,05h 55m,486.0,36 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),00:30,06:00,05h 30m,381.0,21 Seats available,3.2,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
ARORA TRAVELS,Volvo AC Seater (2+2),05:01,09:41,04h 40m,703.0,25 Seats available,4.4,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
Sethi Yatra Company,A/C Seater / Sleeper (2+1),18:30,23:50,05h 20m,569.0,22 Seats available,3.0,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:45,04h 15m,499.0,26 Seats available,3.7,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45,06:05,09h 20m,664.0,31 Seats available,4.6,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,06:30,11h 00m,520.0,51 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,655.0,31 Seats available,1.1,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,07:30,10h 50m,570.0,48 Seats available,1.9,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,1300.0,55 Seats available,0.0,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,23:35,03:00,03h 25m,262.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Rahul Travels,AshokLeyland Stile A/C,01:10,05:10,04h 00m,944.0,2 Seats available,3.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),01:15,05:00,03h 45m,617.0,10 Seats available,4.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),15:55,20:00,04h 05m,499.0,48 Seats available,3.1,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
NueGo,Electric A/C Seater (2+2),00:30,06:25,05h 55m,522.0,4 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
City Land Travels,A/C Sleeper (2+1),00:30,06:00,05h 30m,540.0,29 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
FlixBus,A/C Seater (2+2),00:35,05:05,04h 30m,756.0,20 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,06:30,08h 15m,712.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
Shri Krishna Travels & Cargo,AC Seater (2+2),23:55,03:50,03h 55m,764.0,42 Seats available,0.0,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - BLY0064,Ordinary Non AC Seater 2+3,05:30,10:30,05h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - RKD0054,Ordinary Non AC Seater 2+3,06:01,12:01,06h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0069,Ordinary Non AC Seater 2+3,07:00,12:00,05h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0135,Janrath AC Seater 2+3,09:01,15:00,05h 59m,417.0,45 Seats available,2.6,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0133,Janrath AC Seater 2+2,14:32,20:00,05h 28m,486.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),01:20,05:10,03h 50m,1017.0,11 Seats available,3.7,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),18:00,23:08,05h 08m,900.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:15,23:30,05h 15m,900.0,9 Seats available,4.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),18:30,23:30,05h 00m,1000.0,24 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,535.0,38 Seats available,4.8,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:00,18:00,04h 00m,699.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),13:00,17:40,04h 40m,589.0,38 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,399.0,28 Seats available,4.6,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,399.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,01:45,05h 45m,735.0,31 Seats available,4.7,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:20,08:10,05h 50m,462.0,5 Seats available,3.5,https://www.redbus.in/bus-tickets/bareilly-to-haridwar,Bareilly to Haridwar
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:30,09:30,06h 00m,599.0,15 Seats available,3.7,https://www.redbus.in/bus-tickets/bareilly-to-haridwar,Bareilly to Haridwar
FlixBus,A/C Seater (2+2),00:10,03:00,02h 50m,411.0,8 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),06:00,10:25,04h 25m,569.0,5 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Seater (2+2),06:30,11:55,05h 25m,364.0,6 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,05:15,07h 00m,712.0,29 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),01:30,04:15,02h 45m,499.0,13 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),01:30,06:20,04h 50m,499.0,13 Seats available,4.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Khajuraho Travels,A/C Seater / Sleeper (2+1),01:51,05:21,03h 30m,446.0,16 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),03:30,10:00,06h 30m,554.0,16 Seats available,4.4,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),04:00,12:00,08h 00m,420.0,3 Seats available,3.8,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
UPSRTC - VKS0001,Janrath AC Seater 2+2,22:05,05:15,07h 10m,830.0,35 Seats available,3.4,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:20,09:40,07h 20m,554.0,5 Seats available,2.1,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:30,10:15,06h 45m,599.0,15 Seats available,3.7,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
Rai Tour and Travels,AC Seater (2+2),14:20,19:30,05h 10m,349.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Allahabad to Azamgarh
Vijay travels,A/C Seater/Sleeper (2+1),03:30,08:00,04h 30m,1400.0,37 Seats available,3.7,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Allahabad to Azamgarh
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:01,03:46,06h 45m,749.0,8 Seats available,4.5,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,699.0,26 Seats available,3.7,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
RSRTC - 192993,A/C Seater / Sleeper (2+1),05:00,07:45,02h 45m,434.0,19 Seats available,3.7,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
Gola Bus Service,VE A/C Seater / Sleeper (2+1),01:10,05:15,04h 05m,499.0,12 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),01:50,04:50,03h 00m,499.0,35 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
UPSRTC - ALI0161,Janrath AC Seater 2+2,07:59,16:45,08h 46m,948.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - ALI0065,Janrath AC Seater 2+2,08:00,16:30,08h 30m,948.0,36 Seats available,4.1,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - BDV0464,Ordinary Non AC Seater 2+3,12:00,23:25,11h 25m,655.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - BDV0079,Janrath AC Seater 2+2,16:59,01:30,08h 31m,948.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - ALI0333,Janrath AC Seater 2+2,17:59,02:45,08h 46m,948.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
RSRTC - 155960,Express Non AC Seater 2+3,11:40,13:30,01h 50m,129.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),02:45,05:00,02h 15m,599.0,10 Seats available,3.7,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - RBL0105,Ordinary Non AC Seater 2+3,13:00,05:00,16h 00m,778.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:30,06:30,13h 00m,899.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),18:15,05:50,11h 35m,1399.0,26 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar
Mahalaxmi Travels,A/C Sleeper (2+1),17:00,06:30,13h 30m,999.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),05:15,07:00,01h 45m,599.0,32 Seats available,3.7,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
Jai Shrinath Ji Ki ® Travels,Bharat Benz A/C Sleeper (2+1),18:30,21:05,02h 35m,300.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
Babu Travels,NON A/C Seater / Sleeper (3+1),18:45,21:15,02h 30m,650.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,03:30,05h 30m,670.0,51 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,02:30,05h 30m,670.0,45 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,04:00,08h 30m,520.0,51 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,04:00,07h 20m,570.0,48 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - GRH0073,Ordinary Non AC Seater 2+3,04:30,10:10,05h 40m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - GRH0087,Ordinary Non AC Seater 2+3,04:35,12:30,07h 55m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - GRH0083,Ordinary Non AC Seater 2+3,05:05,12:55,07h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - GRH0084,Ordinary Non AC Seater 2+3,05:35,13:25,07h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NDD0171,Ordinary Non AC Seater 2+3,07:14,13:00,05h 46m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
Sethi Yatra Company,A/C Sleeper (2+1),03:00,05:00,02h 00m,569.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:45,05:45,02h 00m,399.0,17 Seats available,3.7,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
FlixBus,A/C Sleeper (2+1),07:00,09:30,02h 30m,192.0,16 Seats available,4.0,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),08:00,10:45,02h 45m,568.0,21 Seats available,4.2,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),00:35,05:50,05h 15m,599.0,4 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:00,07:30,05h 30m,571.0,11 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:00,08:45,05h 45m,499.0,28 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),11:00,16:30,05h 30m,629.0,28 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,19:15,03h 15m,600.0,39 Seats available,3.9,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Goyal Travels,A/C Seater / Sleeper (2+1),16:00,18:35,02h 35m,750.0,37 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Sethi Yatra Company,A/C Seater / Sleeper (2+1),16:05,19:00,02h 55m,759.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),17:00,21:15,04h 15m,565.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Khajuraho Travels,A/C Seater / Sleeper (2+1),04:42,09:12,04h 30m,471.0,5 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),01:55,06:35,04h 40m,569.0,9 Seats available,3.6,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),04:00,08:00,04h 00m,630.0,21 Seats available,3.4,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
Raj Kalpana Travels Pvt.Ltd,,23:00,04:00,05h 00m,800.0,,1.9,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
RSRTC - 155959,Express Non AC Seater 2+3,12:00,18:10,06h 10m,463.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Aligarh (uttar pradesh) to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:59,04:30,04h 31m,899.0,38 Seats available,2.7,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Aligarh (uttar pradesh) to Haridwar
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:45,06:05,07h 20m,664.0,29 Seats available,4.4,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
Ashok Tour And Travels,AC Seater (2+2),16:00,19:30,03h 30m,549.0,29 Seats available,4.6,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),03:45,09:35,05h 50m,499.0,8 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),03:30,07:50,04h 20m,554.0,16 Seats available,4.2,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
Ashok Tour And Travels,,13:30,16:45,03h 15m,549.0,,0.0,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),19:00,23:30,04h 30m,1114.0,26 Seats available,4.8,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),21:00,01:45,04h 45m,735.0,31 Seats available,4.6,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
Khajuraho Travels,A/C Seater / Sleeper (2+1),19:20,23:50,04h 30m,661.0,35 Seats available,3.7,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:45,05:30,02h 45m,416.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
BTS Bundelkhand Transport Services LLP,Non A/C Seater / Sleeper (2+1),02:50,05:15,02h 25m,200.0,29 Seats available,3.6,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
Sanskar Travels,VE A/C Seater / Sleeper (2+1),04:00,06:00,02h 00m,449.0,21 Seats available,3.8,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
Raj Ratan Tours And Travels,,05:15,06:45,01h 30m,600.0,13 Seats available,4.2,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
RSRTC - 155959,Express Non AC Seater 2+3,09:30,18:10,08h 40m,588.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),20:00,04:30,08h 30m,899.0,23 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar
Baba Travels Mathura,VE A/C Sleeper (2+1),20:00,06:00,10h 00m,1000.0,22 Seats available,4.5,https://www.redbus.in/bus-tickets/agra-to-haridwar,Agra to Haridwar
RSRTC - 192993,A/C Seater / Sleeper (2+1),05:00,10:15,05h 15m,736.0,18 Seats available,3.7,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:30,09:15,05h 45m,449.0,2 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:59,05:45,05h 46m,759.0,22 Seats available,3.9,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,05:48,06h 02m,640.0,25 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,05:05,06h 40m,549.0,35 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani
Laxmi holidays,VE A/C Sleeper (2+1),23:30,05:15,05h 45m,779.0,30 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,06:30,07h 30m,434.0,34 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),02:00,06:00,04h 00m,523.0,19 Seats available,3.9,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Pammi Travels,Non A/C Seater / Sleeper (2+1),02:00,06:00,04h 00m,600.0,10 Seats available,3.7,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),06:10,09:20,03h 10m,486.0,25 Seats available,4.4,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:20,09:30,03h 10m,486.0,23 Seats available,4.2,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
