Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:45,04:00,07h 15m,INR 550,39 Seats available,"2.7
37",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Aniruddha Travels,AC Seater (2+2),08:25,15:35,07h 10m,500,21 Seats available,"4.3
26",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,INR 600,47 Seats available,New,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,INR 520,50 Seats available,"2.6
9",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Assam State Transport Corporation (ASTC) - 142178,Bharat Benz A/C Seater (2+2),06:45,12:00,05h 15m,INR 339,4 Seats available,"4.2
15",https://www.redbus.in/bus-tickets/jorhat-to-gogamukh,Jorhat to Gogamukh
Assam State Transport Corporation (ASTC) - 175510,NON A/C Seater Push Back (2+1),08:45,15:00,06h 15m,INR 390,15 Seats available,3.6,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Dibrugarh to Biswanath Charali
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,05:00,09h 20m,INR 500,45 Seats available,"3.8
42",https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Dibrugarh to Biswanath Charali
Yatra Travels,NON A/C Seater (2+1),09:00,17:00,08h 00m,450,16 Seats available,"4.4
82",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),08:00,15:00,07h 00m,INR 570,32 Seats available,"4.4
61",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
KIRAN TRAVELS,A/C Seater (2+1),22:50,07:30,08h 40m,540,5 Seats available,"4.3
40",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
,,,,,,,,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
,,,,,,,,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Assam State Transport Corporation (ASTC) - 163953,NON A/C Seater Push Back (2+1),07:00,16:00,09h 00m,INR 466,20 Seats available,"4.0
30",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),18:15,04:00,09h 45m,INR 550,38 Seats available,"3.5
111",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Puja Transport,NON AC Seater / Sleeper 2+1,18:30,05:00,10h 30m,INR 600,36 Seats available,"3.7
47",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),16:40,03:00,10h 20m,INR 600,46 Seats available,New,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Aniruddha Travels,AC Seater (2+2),06:00,15:35,09h 35m,500,19 Seats available,"4.1
42",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Assam State Transport Corporation (ASTC) - 142178,Bharat Benz A/C Seater (2+2),05:40,13:00,07h 20m,INR 503,4 Seats available,"4.7
18",https://www.redbus.in/bus-tickets/golaghat-to-north-lakhimpur,Golaghat to North Lakhimpur
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,23:20,06h 20m,INR 649,23 Seats available,"3.1
86",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),23:59,06:05,06h 06m,664,29 Seats available,"4.7
22",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
New Khaira TPT,AC Sleeper (2+1),23:15,05:00,05h 45m,INR 900,14 Seats available,"4.1
33",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
Vijay Tour and Travels,,19:00,01:10,06h 10m,INR 599,15 Seats available,3.4,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
UPSRTC - ORI0122,Ordinary Non AC Seater 2+3,02:15,06:00,03h 45m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0082,Ordinary Non AC Seater 2+3,04:28,07:52,03h 24m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0005,Janrath AC Seater 2+3,05:30,08:00,02h 30m,INR 263,48 Seats available,"4.7
14",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0173,Janrath AC Seater 2+2,05:59,09:00,03h 01m,INR 304,34 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0172,Janrath AC Seater 2+2,06:59,09:59,03h 00m,INR 304,31 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),02:20,07:10,04h 50m,600,19 Seats available,"3.2
74",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,04:15,06h 00m,712,30 Seats available,"3.5
40",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
New Khaira TPT,AC Sleeper (2+1),20:30,02:50,06h 20m,INR 900,27 Seats available,"3.3
14",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:50,08:30,04h 40m,647,10 Seats available,"3.3
48",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,01:30,03h 30m,INR 670,51 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,INR 670,45 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,01:30,06h 00m,INR 520,51 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,02:30,05h 50m,INR 570,48 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,INR 699,30 Seats available,"1.0
8",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:00,05:15,09h 15m,INR 450,51 Seats available,"3.5
12",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),19:30,05:00,09h 30m,INR 570,48 Seats available,"1.4
9",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,INR 1200,55 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
UPSRTC - BDN0018,Ordinary Non AC Seater 2+3,05:30,11:30,06h 00m,INR 403,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - GRH0090,Ordinary Non AC Seater 2+3,05:50,12:50,07h 00m,INR 403,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0039,Ordinary Non AC Seater 2+3,06:00,12:31,06h 31m,INR 411,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - GRH0091,Ordinary Non AC Seater 2+3,06:10,13:10,07h 00m,INR 403,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0036,Ordinary Non AC Seater 2+3,07:00,13:30,06h 30m,INR 411,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
Sethi Yatra Company,A/C Seater / Sleeper (2+1),01:50,05:55,04h 05m,278,21 Seats available,"4.8
5",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),17:15,21:59,04h 44m,INR 703,25 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),22:00,02:45,04h 45m,INR 703,25 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,INR 439,25 Seats available,"4.5
79",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,INR 499,28 Seats available,"3.6
419",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Yolo Bus,A/C Sleeper (2+1),22:19,05:43,07h 24m,INR 550,21 Seats available,"4.0
262",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - BDN0064,Ordinary Non AC Seater 2+3,01:30,07:30,06h 00m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0035,Ordinary Non AC Seater 2+3,02:30,08:45,06h 15m,INR 368,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0026,Ordinary Non AC Seater 2+3,03:30,10:00,06h 30m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0023,Ordinary Non AC Seater 2+3,04:00,10:00,06h 00m,INR 403,52 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - ATR0119,Ordinary Non AC Seater 2+3,05:30,11:20,05h 50m,INR 342,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BLY0065,Ordinary Non AC Seater 2+3,12:30,17:30,05h 00m,INR 323,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - RKD0055,Ordinary Non AC Seater 2+3,13:31,19:31,06h 00m,INR 323,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0070,Ordinary Non AC Seater 2+3,14:00,19:00,05h 00m,INR 323,52 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0049,Janrath AC Seater 2+3,17:00,22:30,05h 30m,INR 417,47 Seats available,"2.1
7",https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05,05:00,05h 55m,INR 486,36 Seats available,"3.8
34",https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),00:30,06:00,05h 30m,INR 381,21 Seats available,"3.2
13",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
ARORA TRAVELS,Volvo AC Seater (2+2),05:01,09:41,04h 40m,INR 703,25 Seats available,4.4,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
Sethi Yatra Company,A/C Seater / Sleeper (2+1),18:30,23:50,05h 20m,569,22 Seats available,3.0,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:45,04h 15m,INR 499,26 Seats available,"3.7
16",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
,,,,,,,,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45,06:05,09h 20m,664,31 Seats available,"4.6
114",https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,06:30,11h 00m,INR 520,51 Seats available,"2.0
10",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,INR 655,31 Seats available,"1.1
16",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,07:30,10h 50m,INR 570,48 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,INR 1300,55 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,23:35,03:00,03h 25m,INR 262,51 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Rahul Travels,AshokLeyland Stile A/C,01:10,05:10,04h 00m,INR 944,2 Seats available,3.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),01:15,05:00,03h 45m,617,10 Seats available,4.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),15:55,20:00,04h 05m,499,48 Seats available,"3.1
11",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
NueGo,Electric A/C Seater (2+2),00:30,06:25,05h 55m,522,4 Seats available,"3.2
35",https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
City Land Travels,A/C Sleeper (2+1),00:30,06:00,05h 30m,540,29 Seats available,"3.3
68",https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
FlixBus,A/C Seater (2+2),00:35,05:05,04h 30m,INR 756,20 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,06:30,08h 15m,712,30 Seats available,"4.1
97",https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
Shri Krishna Travels & Cargo,AC Seater (2+2),23:55,03:50,03h 55m,764,42 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - BLY0064,Ordinary Non AC Seater 2+3,05:30,10:30,05h 00m,INR 323,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - RKD0054,Ordinary Non AC Seater 2+3,06:01,12:01,06h 00m,INR 323,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0069,Ordinary Non AC Seater 2+3,07:00,12:00,05h 00m,INR 323,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0135,Janrath AC Seater 2+3,09:01,15:00,05h 59m,INR 417,45 Seats available,"2.6
8",https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0133,Janrath AC Seater 2+2,14:32,20:00,05h 28m,INR 486,36 Seats available,"3.7
9",https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),01:20,05:10,03h 50m,1017,11 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),18:00,23:08,05h 08m,INR 900,30 Seats available,4.1,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:15,23:30,05h 15m,INR 900,9 Seats available,4.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),18:30,23:30,05h 00m,INR 1000,24 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
,,,,,,,,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,INR 535,38 Seats available,"4.8
55",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:00,18:00,04h 00m,INR 699,32 Seats available,"4.0
101",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),13:00,17:40,04h 40m,INR 589,38 Seats available,"4.5
58",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,INR 399,28 Seats available,"4.6
72",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,INR 399,24 Seats available,"3.8
450",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,01:45,05h 45m,INR 735,31 Seats available,"4.7
35",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
,,,,,,,,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
,,,,,,,,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:20,08:10,05h 50m,462,5 Seats available,3.5,https://www.redbus.in/bus-tickets/bareilly-to-haridwar,Bareilly to Haridwar
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:30,09:30,06h 00m,INR 599,15 Seats available,3.7,https://www.redbus.in/bus-tickets/bareilly-to-haridwar,Bareilly to Haridwar
FlixBus,A/C Seater (2+2),00:10,03:00,02h 50m,INR 411,8 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),06:00,10:25,04h 25m,569,5 Seats available,"4.0
184",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Seater (2+2),06:30,11:55,05h 25m,INR 364,6 Seats available,"3.6
23",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,05:15,07h 00m,712,29 Seats available,"4.5
36",https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),01:30,04:15,02h 45m,INR 499,13 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),01:30,06:20,04h 50m,INR 499,13 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Khajuraho Travels,A/C Seater / Sleeper (2+1),01:51,05:21,03h 30m,INR 446,16 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),03:30,10:00,06h 30m,554,16 Seats available,"4.4
26",https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),04:00,12:00,08h 00m,INR 420,3 Seats available,"3.8
22",https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
UPSRTC - VKS0001,Janrath AC Seater 2+2,22:05,05:15,07h 10m,INR 830,35 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:20,09:40,07h 20m,554,5 Seats available,"2.1
6",https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:30,10:15,06h 45m,INR 599,15 Seats available,3.7,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
Rai Tour and Travels,AC Seater (2+2),14:20,19:30,05h 10m,INR 349,30 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Allahabad to Azamgarh
Vijay travels,A/C Seater/Sleeper (2+1),03:30,08:00,04h 30m,INR 1400,37 Seats available,3.7,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Allahabad to Azamgarh
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:01,03:46,06h 45m,INR 749,8 Seats available,"4.5
19",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,INR 699,26 Seats available,"3.7
36",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
RSRTC - 192993,A/C Seater / Sleeper (2+1),05:00,07:45,02h 45m,INR 434,19 Seats available,3.7,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
Gola Bus Service,VE A/C Seater / Sleeper (2+1),01:10,05:15,04h 05m,INR 499,12 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),01:50,04:50,03h 00m,INR 499,35 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya
UPSRTC - ALI0161,Janrath AC Seater 2+2,07:59,16:45,08h 46m,INR 948,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - ALI0065,Janrath AC Seater 2+2,08:00,16:30,08h 30m,INR 948,36 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - BDV0464,Ordinary Non AC Seater 2+3,12:00,23:25,11h 25m,INR 655,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - BDV0079,Janrath AC Seater 2+2,16:59,01:30,08h 31m,INR 948,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - ALI0333,Janrath AC Seater 2+2,17:59,02:45,08h 46m,INR 948,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
RSRTC - 155960,Express Non AC Seater 2+3,11:40,13:30,01h 50m,INR 129,42 Seats available,3.7,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),02:45,05:00,02h 15m,INR 599,10 Seats available,3.7,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - RBL0105,Ordinary Non AC Seater 2+3,13:00,05:00,16h 00m,INR 778,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:30,06:30,13h 00m,INR 899,29 Seats available,"4.7
138",https://www.redbus.in/bus-tickets/lucknow-to-haridwar,Lucknow to Haridwar
